title,authors,year,subject,cover_url,filename
I am Mary Dunne,Brian Moore,1966,psychology,http://covers.openlibrary.org/b/id/6670-L.jpg,book_covers\3422_I_am_Mary_Dunne.jpg
Menschenkenntnis,Alfred Adler,1927,psychology,http://covers.openlibrary.org/b/id/811390-L.jpg,book_covers\3423_Menschenkenntnis.jpg
Idoru,William Gibson,1996,psychology,http://covers.openlibrary.org/b/id/3850651-L.jpg,book_covers\3424_Idoru.jpg
Anaphora ston Gkreko,Nikos Kazantzakis,1961,psychology,http://covers.openlibrary.org/b/id/377504-L.jpg,book_covers\3425_Anaphora_ston_Gkreko.jpg
Christo and Jeanne-Claude,"Christo, Alexander Tolnay, David Bourdon, Jeanne Claude, Jeanne-Claude, Daniela Magnetti, Ettore Camuffo",1995,psychology,http://covers.openlibrary.org/b/id/5354597-L.jpg,book_covers\3426_Christo_and_Jeanne-Claude.jpg
Missing pieces,Joy Fielding,1997,psychology,http://covers.openlibrary.org/b/id/241196-L.jpg,book_covers\3427_Missing_pieces.jpg
And the Band Played on,Randy Shilts,1987,psychology,http://covers.openlibrary.org/b/id/10584912-L.jpg,book_covers\3428_And_the_Band_Played_on.jpg
Seize the Day,Saul Bellow,1956,psychology,http://covers.openlibrary.org/b/id/97956-L.jpg,book_covers\3429_Seize_the_Day.jpg
Psychology,"Carole Wade, Carol Tavris",1987,psychology,http://covers.openlibrary.org/b/id/6807843-L.jpg,book_covers\3430_Psychology.jpg
The Dogma of Christ,Erich Fromm,1963,psychology,http://covers.openlibrary.org/b/id/580965-L.jpg,book_covers\3431_The_Dogma_of_Christ.jpg
Jenseits des Lustprinzips,Sigmund Freud,1920,psychology,http://covers.openlibrary.org/b/id/246525-L.jpg,book_covers\3432_Jenseits_des_Lustprinzips.jpg
Exercise physiology,"Scott K. Powers, Edward T. Howley, Powers, Powers & Howley, Scott K. (Scott Kline) Powers, Scott Powers, Edward Howley, Scott K. Powers, Edward T. Howley",1990,psychology,http://covers.openlibrary.org/b/id/10672057-L.jpg,book_covers\3433_Exercise_physiology.jpg
Critique of psychoanalysis,Carl Gustav Jung,1956,psychology,http://covers.openlibrary.org/b/id/442957-L.jpg,book_covers\3434_Critique_of_psychoanalysis.jpg
The Anatomy of Human Destructiveness,Erich Fromm,1973,psychology,http://covers.openlibrary.org/b/id/579178-L.jpg,book_covers\3435_The_Anatomy_of_Human_Destructiveness.jpg
Only God Works,Kevin White,2023,psychology,http://covers.openlibrary.org/b/id/14670634-L.jpg,book_covers\3436_Only_God_Works.jpg
The Conquest of Fear,Basil King,1921,psychology,http://covers.openlibrary.org/b/id/5849811-L.jpg,book_covers\3437_The_Conquest_of_Fear.jpg
The Women's Room,Marilyn French,1977,psychology,http://covers.openlibrary.org/b/id/2405877-L.jpg,book_covers\3438_The_Women's_Room.jpg
金閣寺,三島由紀夫,1956,psychology,http://covers.openlibrary.org/b/id/4617827-L.jpg,book_covers\3439_金閣寺.jpg
The dynamics of persuasion,Richard M. Perloff,1993,psychology,http://covers.openlibrary.org/b/id/12762864-L.jpg,book_covers\3440_The_dynamics_of_persuasion.jpg
The analysis of mind,Bertrand Russell,1921,psychology,http://covers.openlibrary.org/b/id/263014-L.jpg,book_covers\3441_The_analysis_of_mind.jpg
Diana,Jorge de Montemayor,1580,psychology,http://covers.openlibrary.org/b/id/4910153-L.jpg,book_covers\3442_Diana.jpg
Eros and Civilization,Herbert Marcuse,1955,psychology,http://covers.openlibrary.org/b/id/5072792-L.jpg,book_covers\3443_Eros_and_Civilization.jpg
Fat is a feminist issue,"Susie Orbach, S ORBACH, Susie Orbach        , Susie Orbach",1978,psychology,http://covers.openlibrary.org/b/id/10857494-L.jpg,book_covers\3444_Fat_is_a_feminist_issue.jpg
Psychology,"Robert S. Woodworth, Donald George Marquis",1929,psychology,http://covers.openlibrary.org/b/id/2851815-L.jpg,book_covers\3445_Psychology.jpg
Women Who Love Too Much,Robin Norwood,1985,psychology,http://covers.openlibrary.org/b/id/10857537-L.jpg,book_covers\3446_Women_Who_Love_Too_Much.jpg
Research in psychology,C. James Goodwin,1995,psychology,http://covers.openlibrary.org/b/id/1249482-L.jpg,book_covers\3447_Research_in_psychology.jpg
The principles of psychology,Herbert Spencer,1855,psychology,http://covers.openlibrary.org/b/id/5750482-L.jpg,book_covers\3448_The_principles_of_psychology.jpg
Psychology,"Dennis Coon, John O. Mitterer",2001,psychology,http://covers.openlibrary.org/b/id/14623936-L.jpg,book_covers\3449_Psychology.jpg
Two Little Girls in Blue,Mary Higgins Clark,2006,psychology,http://covers.openlibrary.org/b/id/6571815-L.jpg,book_covers\3450_Two_Little_Girls_in_Blue.jpg
Abriss der Psychoanalyse,Sigmund Freud,1949,psychology,http://covers.openlibrary.org/b/id/1021851-L.jpg,book_covers\3451_Abriss_der_Psychoanalyse.jpg
Lean In,"Sheryl Sandberg, Nell Scovell, Sheryl Sandberg, Sheryl Sandberg",1799,psychology,http://covers.openlibrary.org/b/id/7254305-L.jpg,book_covers\3452_Lean_In.jpg
Understanding human sexuality,"Janet Shibley Hyde, John D DeLamater",1979,psychology,http://covers.openlibrary.org/b/id/1084053-L.jpg,book_covers\3453_Understanding_human_sexuality.jpg
Advances in child development and behavior,Hayne W. Reese,1970,psychology,http://covers.openlibrary.org/b/id/1094355-L.jpg,book_covers\3454_Advances_in_child_development_and_behavior.jpg
"Erinnerungen, Träume, Gedanken",Carl Gustav Jung,1961,psychology,http://covers.openlibrary.org/b/id/6538633-L.jpg,"book_covers\3455_Erinnerungen,_Träume,_Gedanken.jpg"
The Moviegoer,Walker Percy,1961,psychology,http://covers.openlibrary.org/b/id/291181-L.jpg,book_covers\3456_The_Moviegoer.jpg
Psychology,Saundra K. Ciccarelli,2006,psychology,http://covers.openlibrary.org/b/id/1110072-L.jpg,book_covers\3457_Psychology.jpg
Mindhunter,"John E. Douglas, Mark Olshaker",1995,psychology,http://covers.openlibrary.org/b/id/490333-L.jpg,book_covers\3458_Mindhunter.jpg
The hidden persuaders,Vance Packard,1957,psychology,http://covers.openlibrary.org/b/id/6509543-L.jpg,book_covers\3459_The_hidden_persuaders.jpg
Fantasia of the unconscious,David Herbert Lawrence,1922,psychology,http://covers.openlibrary.org/b/id/5782029-L.jpg,book_covers\3460_Fantasia_of_the_unconscious.jpg
Blink,Malcolm Gladwell,2004,psychology,http://covers.openlibrary.org/b/id/14421850-L.jpg,book_covers\3461_Blink.jpg
Jenny Holzer,"Jenny Holzer, Friedrich W. Block, Eleonora Louis, Michael Muller, Beatrix Ruf, Peter Schjedahl",1982,psychology,http://covers.openlibrary.org/b/id/4076245-L.jpg,book_covers\3462_Jenny_Holzer.jpg
Flow,Mihaly Csikszentmihalyi,1990,psychology,http://covers.openlibrary.org/b/id/11041932-L.jpg,book_covers\3463_Flow.jpg
Consciousness,Susan J. Blackmore,2003,psychology,http://covers.openlibrary.org/b/id/205227-L.jpg,book_covers\3464_Consciousness.jpg
12 Rules for Life,Jordan B. Peterson,2015,psychology,http://covers.openlibrary.org/b/id/14338966-L.jpg,book_covers\3465_12_Rules_for_Life.jpg
Nine stories,J. D. Salinger,1953,psychology,http://covers.openlibrary.org/b/id/392623-L.jpg,book_covers\3466_Nine_stories.jpg
Forbidden Flowers,Nancy Friday,1975,psychology,http://covers.openlibrary.org/b/id/5094158-L.jpg,book_covers\3467_Forbidden_Flowers.jpg
Traité des sensations,"Etienne Bonnot de Condillac, Etienne Bonnot De Condillac",1754,psychology,http://covers.openlibrary.org/b/id/2239431-L.jpg,book_covers\3468_Traité_des_sensations.jpg
Passages,Gail Sheehy,1976,psychology,http://covers.openlibrary.org/b/id/4672664-L.jpg,book_covers\3469_Passages.jpg
The Shop On Blossom Street,"Debbie Macomber, Linda Emond",2004,psychology,http://covers.openlibrary.org/b/id/531706-L.jpg,book_covers\3470_The_Shop_On_Blossom_Street.jpg
Bible,Bible,1200,religion,http://covers.openlibrary.org/b/id/12707846-L.jpg,book_covers\3471_Bible.jpg
The Art of War,孙武,1900,religion,http://covers.openlibrary.org/b/id/4849549-L.jpg,book_covers\3472_The_Art_of_War.jpg
Divina Commedia,Dante Alighieri,1472,religion,http://covers.openlibrary.org/b/id/11621024-L.jpg,book_covers\3473_Divina_Commedia.jpg
Dracula,Bram Stoker,1897,religion,http://covers.openlibrary.org/b/id/12216503-L.jpg,book_covers\3474_Dracula.jpg
The Pilgrim's Progress,John Bunyan,1678,religion,http://covers.openlibrary.org/b/id/8229224-L.jpg,book_covers\3475_The_Pilgrim's_Progress.jpg
The Man Who Was Thursday,Gilbert Keith Chesterton,1908,religion,http://covers.openlibrary.org/b/id/8242857-L.jpg,book_covers\3476_The_Man_Who_Was_Thursday.jpg
Confessions,Augustine of Hippo,1482,religion,http://covers.openlibrary.org/b/id/9022521-L.jpg,book_covers\3477_Confessions.jpg
De la démocratie en Amérique,"Alexis de Tocqueville, Gustave de Beaumont, Eduardo Nolla, Henry Reeve, John Canfield Spencer, J. P. Mayer",1835,religion,http://covers.openlibrary.org/b/id/45979-L.jpg,book_covers\3478_De_la_démocratie_en_Amérique.jpg
Pensées,"Blaise Pascal, Philippe Sellier, William Finlayson Trotter, T. S. Eliot, Blaise Perier, Margival Henri, H. F. Stewart",1670,religion,http://covers.openlibrary.org/b/id/6550324-L.jpg,book_covers\3479_Pensées.jpg
Imitation of Christ,"Thomas à Kempis, Jérôme de Gonnelieu, Richard Challoner, Ronald Arbuthnott Knox, Michael Oakley, Paul M. Bechtel, Joseph N. Tylenda, Elder Mullan, Henri Belleau, Félicité Robert de Lamennais, John Payne, William C. Creasy, Thomas Rogers, Sixtus V Pope, Hal McElwaine Helms, Harold C. Gardiner, Richard Whitford, Edgar Daplyn, David Alexander MacLennan, E. M. Blaiklock, Aloysius Croft, Harold Bolton, Richard Whitford, Wilfrid Raynal, Henry Parry Liddon, Félicité Robert De Lamennais, Jon M. Sweeney, Rev. William Benham, Rev. William Rev. William Benham, Valenti Angelo, Challoner, Leo Sherley-Price, Paul Wesley Chilcote, Pierre Corneille, Thomas Chalmers, George Hickes",1568,religion,http://covers.openlibrary.org/b/id/5954136-L.jpg,book_covers\3480_Imitation_of_Christ.jpg
Paradise Lost,John Milton,1667,religion,http://covers.openlibrary.org/b/id/5992814-L.jpg,book_covers\3481_Paradise_Lost.jpg
The Rainbow,D. H. Lawrence,1915,religion,http://covers.openlibrary.org/b/id/13028918-L.jpg,book_covers\3482_The_Rainbow.jpg
Saint Francis of Assisi,Gilbert Keith Chesterton,1923,religion,http://covers.openlibrary.org/b/id/502618-L.jpg,book_covers\3483_Saint_Francis_of_Assisi.jpg
The Man Who Knew Too Much,Gilbert Keith Chesterton,1922,religion,http://covers.openlibrary.org/b/id/12897858-L.jpg,book_covers\3484_The_Man_Who_Knew_Too_Much.jpg
Heretics,Gilbert Keith Chesterton,1905,religion,http://covers.openlibrary.org/b/id/1754959-L.jpg,book_covers\3485_Heretics.jpg
Φαίδων,Πλάτων,1713,religion,http://covers.openlibrary.org/b/id/14400104-L.jpg,book_covers\3486_Φαίδων.jpg
Dialogues Concerning Natural Religion,David Hume,1779,religion,http://covers.openlibrary.org/b/id/5704676-L.jpg,book_covers\3487_Dialogues_Concerning_Natural_Religion.jpg
Orthodoxy,Gilbert Keith Chesterton,1908,religion,http://covers.openlibrary.org/b/id/6268135-L.jpg,book_covers\3488_Orthodoxy.jpg
Siddhartha,Hermann Hesse,1922,religion,http://covers.openlibrary.org/b/id/6562535-L.jpg,book_covers\3489_Siddhartha.jpg
The great controversy,"Ellen Gould Harmon White, E. G. White, Ellen G White, Ellen White, Ellen G. White, E.G. White, Ellen Gould Harmon White, White E.G, Ellen G. White, White, E. G., Ellen G. WHITE, Pacific Press Publishing Associaton",1858,religion,http://covers.openlibrary.org/b/id/14620253-L.jpg,book_covers\3490_The_great_controversy.jpg
Exercitia spiritualia,"Saint Ignatius of Loyola, Aloysio R.P Bellecio, Ignatius., William, S.J. Reiser",1548,religion,http://covers.openlibrary.org/b/id/8027976-L.jpg,book_covers\3491_Exercitia_spiritualia.jpg
Die protestantische Ethik und der Geist des Kapitalismus,"Max Weber, Gilbert Geis, Sebastian Guzman, James Hill, Joaquín Abellán García, Đặng Thị Nguyệt Ánh, Le Minh Ton, Tôn Lê Minh, Talcott Parsons, Benito Romero, Suzanne Barbeau, Jacques Chavy, Piero Burresi, Isabelle Kalinowski, Luis Legaz Lacambra",1700,religion,http://covers.openlibrary.org/b/id/5381835-L.jpg,book_covers\3492_Die_protestantische_Ethik_und_der_Geist_des_Kapitalismus.jpg
The story of the other wise man,"Henry van Dyke, Ruth Sergel, Pamela Kennedy, Gabriel Bradford Millar, Ruth Fuller Sergel, Michael Lynberg, J. R. Flanagan, H. van Dyke, Bryan Hunt, A. J. Alexander",1895,religion,http://covers.openlibrary.org/b/id/1379656-L.jpg,book_covers\3493_The_story_of_the_other_wise_man.jpg
The book of the damned,"Charles Fort, Charles Fort",1919,religion,http://covers.openlibrary.org/b/id/825884-L.jpg,book_covers\3494_The_book_of_the_damned.jpg
The guide of the perplexed of Maimonides,Moses Maimonides,1473,religion,http://covers.openlibrary.org/b/id/2292521-L.jpg,book_covers\3495_The_guide_of_the_perplexed_of_Maimonides.jpg
John Donne Poetry,"John Donne, John Booty, P.G. Stanwood",1633,religion,http://covers.openlibrary.org/b/id/8238738-L.jpg,book_covers\3496_John_Donne_Poetry.jpg
Dieu et l’État,Mikhail Aleksandrovich Bakunin,1882,religion,http://covers.openlibrary.org/b/id/6890362-L.jpg,book_covers\3497_Dieu_et_l’État.jpg
Εὐθύφρων,Πλάτων,1880,religion,http://covers.openlibrary.org/b/id/14372906-L.jpg,book_covers\3498_Εὐθύφρων.jpg
"An alarm to unconverted sinners, in a serious treatise",Joseph Alleine,1672,religion,http://covers.openlibrary.org/b/id/5591133-L.jpg,"book_covers\3499_An_alarm_to_unconverted_sinners,_in_a_serious_treatise.jpg"
Physico-theology,William Derham,1713,religion,http://covers.openlibrary.org/b/id/5986754-L.jpg,book_covers\3500_Physico-theology.jpg
The Bridge of San Luis Rey,"Thornton Wilder, T. Wilder, Wilder T.",1927,religion,http://covers.openlibrary.org/b/id/40577-L.jpg,book_covers\3501_The_Bridge_of_San_Luis_Rey.jpg
The rambler,Samuel Johnson,1750,religion,http://covers.openlibrary.org/b/id/8246163-L.jpg,book_covers\3502_The_rambler.jpg
The golden bough,James George Frazer,1894,religion,http://covers.openlibrary.org/b/id/8876695-L.jpg,book_covers\3503_The_golden_bough.jpg
Sobranie sochinenii v dvadtsati dvukh tomakh,Лев Толстой,1882,religion,http://covers.openlibrary.org/b/id/5757850-L.jpg,book_covers\3504_Sobranie_sochinenii_v_dvadtsati_dvukh_tomakh.jpg
The Everlasting Man,Gilbert Keith Chesterton,1925,religion,http://covers.openlibrary.org/b/id/1258023-L.jpg,book_covers\3505_The_Everlasting_Man.jpg
Escape from Freedom,Erich Fromm,1941,religion,http://covers.openlibrary.org/b/id/1051932-L.jpg,book_covers\3506_Escape_from_Freedom.jpg
Religio medici,Thomas Browne,1642,religion,http://covers.openlibrary.org/b/id/8229275-L.jpg,book_covers\3507_Religio_medici.jpg
The Book of the Dead,"Ernest Alfred Wallis Budge, David Lorimer, Foy Scalf, Paul Mirecki",1894,religion,http://covers.openlibrary.org/b/id/5110181-L.jpg,book_covers\3508_The_Book_of_the_Dead.jpg
"San Manuel Bueno, mártir",Miguel de Unamuno,1933,religion,http://covers.openlibrary.org/b/id/4410960-L.jpg,"book_covers\3509_San_Manuel_Bueno,_mártir.jpg"
Stranger in a Strange Land,Robert A. Heinlein,1961,religion,http://covers.openlibrary.org/b/id/14630668-L.jpg,book_covers\3510_Stranger_in_a_Strange_Land.jpg
Lettres philosophiques,Voltaire,1733,religion,http://covers.openlibrary.org/b/id/5989031-L.jpg,book_covers\3511_Lettres_philosophiques.jpg
Misal diario y vesperal,Catholic Church,1806,religion,http://covers.openlibrary.org/b/id/8242274-L.jpg,book_covers\3512_Misal_diario_y_vesperal.jpg
Life of Pi,Yann Martel,2001,religion,http://covers.openlibrary.org/b/id/12840573-L.jpg,book_covers\3513_Life_of_Pi.jpg
Tao te Ching,Laozi,1842,religion,http://covers.openlibrary.org/b/id/662232-L.jpg,book_covers\3514_Tao_te_Ching.jpg
De Natura deorum,Cicero,1718,religion,http://covers.openlibrary.org/b/id/6089160-L.jpg,book_covers\3515_De_Natura_deorum.jpg
Ich und du,Martin Buber,1922,religion,http://covers.openlibrary.org/b/id/471170-L.jpg,book_covers\3516_Ich_und_du.jpg
Orlando furioso,Lodovico Ariosto,1545,religion,http://covers.openlibrary.org/b/id/6972283-L.jpg,book_covers\3517_Orlando_furioso.jpg
Phänomenologie des Geistes,Georg Wilhelm Friedrich Hegel,1907,religion,http://covers.openlibrary.org/b/id/8245249-L.jpg,book_covers\3518_Phänomenologie_des_Geistes.jpg
Aids to reflection in the formation of a manly character,Samuel Taylor Coleridge,1800,religion,http://covers.openlibrary.org/b/id/5578602-L.jpg,book_covers\3519_Aids_to_reflection_in_the_formation_of_a_manly_character.jpg
Marius,Walter Pater,1885,religion,http://covers.openlibrary.org/b/id/5605000-L.jpg,book_covers\3520_Marius.jpg
Custom and myth,Andrew Lang,1884,religion,http://covers.openlibrary.org/b/id/1735466-L.jpg,book_covers\3521_Custom_and_myth.jpg
Ile des pingouins,Anatole France,1908,religion,http://covers.openlibrary.org/b/id/2981313-L.jpg,book_covers\3522_Ile_des_pingouins.jpg
Token for children,"James Janeway, Cotton Mather",1636,religion,http://covers.openlibrary.org/b/id/5574088-L.jpg,book_covers\3523_Token_for_children.jpg
Roots,Alex Haley,1861,religion,http://covers.openlibrary.org/b/id/10027318-L.jpg,book_covers\3524_Roots.jpg
Disputa entre semi deuses,Mateus Vinícius,1885,religion,http://covers.openlibrary.org/b/id/5899213-L.jpg,book_covers\3525_Disputa_entre_semi_deuses.jpg
"The crook in the lot, or, The sovereignty and wisdom of God displayed in the afflictions of men","Thomas Boston, Religious Tract Society (Great Britain), Jason Roth",1770,religion,http://covers.openlibrary.org/b/id/825290-L.jpg,"book_covers\3526_The_crook_in_the_lot,_or,_The_sovereignty_and_wisdom_of_God_displayed_in_the_afflictions_of_men.jpg"
Go Tell It on the Mountain,James Baldwin,1952,religion,http://covers.openlibrary.org/b/id/97426-L.jpg,book_covers\3527_Go_Tell_It_on_the_Mountain.jpg
Mao Tŝe-tung's quotations,Mao Zedong,1962,religion,http://covers.openlibrary.org/b/id/7976878-L.jpg,book_covers\3528_Mao_Tŝe-tung's_quotations.jpg
Hebrew Union College Annual,Hebrew Union College Press Staff,1949,religion,http://covers.openlibrary.org/b/id/10692765-L.jpg,book_covers\3529_Hebrew_Union_College_Annual.jpg
Le Mythe de l'éternel retour,"Mircea Eliade, Cristian Butnariu, Víctor Obiols Llandrich, Lluís Duch Álvarez",1949,religion,http://covers.openlibrary.org/b/id/966806-L.jpg,book_covers\3530_Le_Mythe_de_l'éternel_retour.jpg
Coloring Book of Shadows,Amy Cesari,2016,religion,http://covers.openlibrary.org/b/id/10491535-L.jpg,book_covers\3531_Coloring_Book_of_Shadows.jpg
Primitive Culture,Edward Burnett Tylor,2010,religion,http://covers.openlibrary.org/b/id/11433436-L.jpg,book_covers\3532_Primitive_Culture.jpg
Il Combattimento Spirituale,"Lorenzo Scupoli, Saint Ḟeofan, Bishop of Tambov and Shatsk",1594,religion,http://covers.openlibrary.org/b/id/8246155-L.jpg,book_covers\3533_Il_Combattimento_Spirituale.jpg
Enten-eller,Søren Kierkegaard,1843,religion,http://covers.openlibrary.org/b/id/104126-L.jpg,book_covers\3534_Enten-eller.jpg
Der Antichrist,Friedrich Nietzsche,1918,religion,http://covers.openlibrary.org/b/id/1759313-L.jpg,book_covers\3535_Der_Antichrist.jpg
Nanhua jing,"Zhuangzi, G. Cox, P. Lowe, M. Winter, A.C. (Translator) Graham",1889,religion,http://covers.openlibrary.org/b/id/626992-L.jpg,book_covers\3536_Nanhua_jing.jpg
A dish of orts,George MacDonald,1893,religion,http://covers.openlibrary.org/b/id/14364434-L.jpg,book_covers\3537_A_dish_of_orts.jpg
A burnt-out case,Graham Greene,1960,religion,http://covers.openlibrary.org/b/id/6783179-L.jpg,book_covers\3538_A_burnt-out_case.jpg
Round the Bend,Nevil Shute,1951,religion,http://covers.openlibrary.org/b/id/1364559-L.jpg,book_covers\3539_Round_the_Bend.jpg
Kitāb al-ḥujjah,"Judah ha-Levi, Ha-Levi Judah, N. Daniel Korobkin",1546,religion,http://covers.openlibrary.org/b/id/581599-L.jpg,book_covers\3540_Kitāb_al-ḥujjah.jpg
The white goddess,Robert Graves,1920,religion,http://covers.openlibrary.org/b/id/5541296-L.jpg,book_covers\3541_The_white_goddess.jpg
Egyptian ideas of the future life,Ernest Alfred Wallis Budge,1899,religion,http://covers.openlibrary.org/b/id/320689-L.jpg,book_covers\3542_Egyptian_ideas_of_the_future_life.jpg
The philosophy of Hegel,Georg Wilhelm Friedrich Hegel,1843,religion,http://covers.openlibrary.org/b/id/8246260-L.jpg,book_covers\3543_The_philosophy_of_Hegel.jpg
An Essay on the Development of Christian Doctrine,John Henry Newman,1845,religion,http://covers.openlibrary.org/b/id/8242792-L.jpg,book_covers\3544_An_Essay_on_the_Development_of_Christian_Doctrine.jpg
"Revelations of divine love, recorded by Julian, anchoress at Norwich, A.D. 1373","Julian of Norwich, Warrack, Grace Harriet, 1855-1932, Julian, Frances Beer, Edmund Colledge, James Walsh, Jean Leclercq, John Skinner",1901,religion,http://covers.openlibrary.org/b/id/8242954-L.jpg,"book_covers\3545_Revelations_of_divine_love,_recorded_by_Julian,_anchoress_at_Norwich,_A.D._1373.jpg"
Cristianos Sin Jesus en el Infierno,"100% Jesus Books, D, Luis Davila, Rudiany Buzcete, Luis Dávila",2017,religion,http://covers.openlibrary.org/b/id/13917061-L.jpg,book_covers\3546_Cristianos_Sin_Jesus_en_el_Infierno.jpg
Ispovedʹ,Лев Толстой,1882,religion,http://covers.openlibrary.org/b/id/8009377-L.jpg,book_covers\3547_Ispovedʹ.jpg
Zukunft einer Illusion,Sigmund Freud,1928,religion,http://covers.openlibrary.org/b/id/6503974-L.jpg,book_covers\3548_Zukunft_einer_Illusion.jpg
Thérèse Desqueyroux,François Mauriac,1927,religion,http://covers.openlibrary.org/b/id/9535526-L.jpg,book_covers\3549_Thérèse_Desqueyroux.jpg
Natural law in the spiritual world,Henry Drummond,1835,religion,http://covers.openlibrary.org/b/id/8243650-L.jpg,book_covers\3550_Natural_law_in_the_spiritual_world.jpg
"Myth, Ritual, and Religion, Vol. 1",Andrew Lang,1887,religion,http://covers.openlibrary.org/b/id/10612130-L.jpg,"book_covers\3551_Myth,_Ritual,_and_Religion,_Vol._1.jpg"
Saint Thomas Aquinas,"Gilbert Keith Chesterton, Dieter Hattrup",1933,religion,http://covers.openlibrary.org/b/id/9256946-L.jpg,book_covers\3552_Saint_Thomas_Aquinas.jpg
Histoire des croyances et des idées religieuses,"Mircea Eliade, Willard R. Trask, Jesús Valiente Malla, Alf Hiltebeitel, Diane Apostolos-Cappadona",1976,religion,http://covers.openlibrary.org/b/id/140598-L.jpg,book_covers\3553_Histoire_des_croyances_et_des_idées_religieuses.jpg
Society in America,Harriet Martineau,1837,religion,http://covers.openlibrary.org/b/id/673350-L.jpg,book_covers\3554_Society_in_America.jpg
Black like me,John Howard Griffin,1960,religion,http://covers.openlibrary.org/b/id/6383648-L.jpg,book_covers\3555_Black_like_me.jpg
Lehrbuch der Dogmengeschichte,Adolf von Harnack,1886,religion,http://covers.openlibrary.org/b/id/5756269-L.jpg,book_covers\3556_Lehrbuch_der_Dogmengeschichte.jpg
Die Legende des Baalschem,Martin Buber,1656,religion,http://covers.openlibrary.org/b/id/2414298-L.jpg,book_covers\3557_Die_Legende_des_Baalschem.jpg
The fire next time,James Baldwin,1962,religion,http://covers.openlibrary.org/b/id/2980395-L.jpg,book_covers\3558_The_fire_next_time.jpg
The Religion of the Samurai,Kaiten Nukariya,1913,religion,http://covers.openlibrary.org/b/id/1844535-L.jpg,book_covers\3559_The_Religion_of_the_Samurai.jpg
Realencyklopädie für protestantische Theologie und Kirche,"Johann Jakob Herzog, Albert Hauck, Gustav Leopold Plitt",1854,religion,http://covers.openlibrary.org/b/id/6053287-L.jpg,book_covers\3560_Realencyklopädie_für_protestantische_Theologie_und_Kirche.jpg
Science and health,Mary Baker Eddy,1875,religion,http://covers.openlibrary.org/b/id/675369-L.jpg,book_covers\3561_Science_and_health.jpg
Mas̲navī,"Rumi (Jalāl ad-Dīn Muḥammad Balkhī), Camille Adams Helminski, Kabir Helminski",1851,religion,http://covers.openlibrary.org/b/id/4016131-L.jpg,book_covers\3562_Mas̲navī.jpg
The Kingdom of God Is Within You,Лев Толстой,1894,religion,http://covers.openlibrary.org/b/id/767594-L.jpg,book_covers\3563_The_Kingdom_of_God_Is_Within_You.jpg
Yoga: immortality and freedom,Mircea Eliade,1936,religion,http://covers.openlibrary.org/b/id/13331908-L.jpg,book_covers\3564_Yoga:_immortality_and_freedom.jpg
The life of Buddha as legend and history,Edward Joseph Thomas,1927,religion,http://covers.openlibrary.org/b/id/1256108-L.jpg,book_covers\3565_The_life_of_Buddha_as_legend_and_history.jpg
The dairyman's daughter,Legh Richmond,1800,religion,http://covers.openlibrary.org/b/id/1759510-L.jpg,book_covers\3566_The_dairyman's_daughter.jpg
Le sacré et le profane,"Mircea Eliade, Traductores varios, Ramón Alfonso Díez Aragón, Julia Argemí Munar, Vicenç Mateu Zamora, Julia Argemí Munar, Vicenç Mateu Zamora, Julia Argemí Munar, Vicenç Mateu Zamora, Julia Argemí Munar, Vicenç Mateu Zamora",1959,religion,http://covers.openlibrary.org/b/id/966779-L.jpg,book_covers\3567_Le_sacré_et_le_profane.jpg
Deutsche mythologie,"Brothers Grimm, Wilhelm Grimm",1835,religion,http://covers.openlibrary.org/b/id/8243938-L.jpg,book_covers\3568_Deutsche_mythologie.jpg
The wisdom of God manifested in the works of the creation,"John Ray, John Ray, Frank N. Egerton",1691,religion,http://covers.openlibrary.org/b/id/4492445-L.jpg,book_covers\3569_The_wisdom_of_God_manifested_in_the_works_of_the_creation.jpg
Somme théologique,"Thomas Aquinas, Jean-Claude) S. (Servais Pinckaers, La Revue des jeunes",1925,religion,http://covers.openlibrary.org/b/id/3090182-L.jpg,book_covers\3570_Somme_théologique.jpg
Bhagavad-Gita,Vyasa,1944,religion,http://covers.openlibrary.org/b/id/11157767-L.jpg,book_covers\3571_Bhagavad-Gita.jpg
Indian philosophy,Sarvepalli Radhakrishnan,1923,religion,http://covers.openlibrary.org/b/id/6636401-L.jpg,book_covers\3572_Indian_philosophy.jpg
The Christian's secret of a happy life,Hannah Whitall Smith,1875,religion,http://covers.openlibrary.org/b/id/10560658-L.jpg,book_covers\3573_The_Christian's_secret_of_a_happy_life.jpg
Dewey decimal classification and relative index,Melvil Dewey,1952,religion,http://covers.openlibrary.org/b/id/8242108-L.jpg,book_covers\3574_Dewey_decimal_classification_and_relative_index.jpg
The Tao of Physics,Fritjof Capra,1975,religion,http://covers.openlibrary.org/b/id/6981251-L.jpg,book_covers\3575_The_Tao_of_Physics.jpg
Le chamanisme et les techniques archaïques de l'extase,"Mircea Eliade, Wendy Doniger",1951,religion,http://covers.openlibrary.org/b/id/13226732-L.jpg,book_covers\3576_Le_chamanisme_et_les_techniques_archaïques_de_l'extase.jpg
Old Testament Readings & Devotionals,"C. M. H. Koenig, Robert Hawker, Charles Spurgeon, Octavius Winslow",2021,religion,http://covers.openlibrary.org/b/id/13643329-L.jpg,book_covers\3577_Old_Testament_Readings_&_Devotionals.jpg
