title,authors,year,subject,cover_url,filename,doc_id,dominant_color,surrogate_text
"International critical tables of numerical data, physics, chemistry and technology",National Research Council (US),1926,technology,http://covers.openlibrary.org/b/id/9246374-L.jpg,"book_covers\3041_International_critical_tables_of_numerical_data,_physics,_chemistry_and_technology.jpg",3041,"rgb(243, 243, 243)","International critical tables of numerical data, physics, chemistry and technology National Research Council (US) technology 1926 rgb(243, 243, 243)"
Electric drives,"I. Boldea, Ion Boldea, Syed A. Nasar",1998,technology,http://covers.openlibrary.org/b/id/1597070-L.jpg,book_covers\3042_Electric_drives.jpg,3042,"rgb(32, 47, 84)","Electric drives I. Boldea, Ion Boldea, Syed A. Nasar technology 1998 rgb(32, 47, 84)"
CMOS analog integrated circuits,Tertulien Ndjountche,2011,technology,http://covers.openlibrary.org/b/id/7237538-L.jpg,book_covers\3043_CMOS_analog_integrated_circuits.jpg,3043,"rgb(129, 124, 105)","CMOS analog integrated circuits Tertulien Ndjountche technology 2011 rgb(129, 124, 105)"
Operations research,"Michael W Carter, Michael W. Carter, Camille C. Price",2000,technology,http://covers.openlibrary.org/b/id/1595976-L.jpg,book_covers\3044_Operations_research.jpg,3044,"rgb(26, 24, 17)","Operations research Michael W Carter, Michael W. Carter, Camille C. Price technology 2000 rgb(26, 24, 17)"
How to Do Nothing,"Jenny Odell, Rebecca Gibel",2019,technology,http://covers.openlibrary.org/b/id/8750439-L.jpg,book_covers\3045_How_to_Do_Nothing.jpg,3045,"rgb(118, 75, 80)","How to Do Nothing Jenny Odell, Rebecca Gibel technology 2019 rgb(118, 75, 80)"
Audio Metering,Eddy Brixen,2010,technology,http://covers.openlibrary.org/b/id/13631062-L.jpg,book_covers\3046_Audio_Metering.jpg,3046,"rgb(224, 194, 133)","Audio Metering Eddy Brixen technology 2010 rgb(224, 194, 133)"
Emergency echocardiography,"Frank A. Flachskampf, Aleksander N. Neskovic, Frank A Flachskampf, Michael Picard",2005,technology,http://covers.openlibrary.org/b/id/2019422-L.jpg,book_covers\3047_Emergency_echocardiography.jpg,3047,"rgb(155, 155, 156)","Emergency echocardiography Frank A. Flachskampf, Aleksander N. Neskovic, Frank A Flachskampf, Michael Picard technology 2005 rgb(155, 155, 156)"
The surface treatment and finishing of aluminium and its alloys,"S. Wernick, R. Pinner, P. G. Sheasby",1956,technology,http://covers.openlibrary.org/b/id/5532511-L.jpg,book_covers\3048_The_surface_treatment_and_finishing_of_aluminium_and_its_alloys.jpg,3048,"rgb(247, 247, 247)","The surface treatment and finishing of aluminium and its alloys S. Wernick, R. Pinner, P. G. Sheasby technology 1956 rgb(247, 247, 247)"
Residues of some veterinary drugs in animals and foods,"Joint FAO/WHO Expert Committee on Food Additives., Food and Agriculture Organization of the",1991,technology,http://covers.openlibrary.org/b/id/12742139-L.jpg,book_covers\3049_Residues_of_some_veterinary_drugs_in_animals_and_foods.jpg,3049,"rgb(231, 229, 223)","Residues of some veterinary drugs in animals and foods Joint FAO/WHO Expert Committee on Food Additives., Food and Agriculture Organization of the technology 1991 rgb(231, 229, 223)"
Fundamentals of thermodynamics,"Richard E. Sonntag, Claus Borgnakke, Gordon J. Van Wylen",2001,technology,http://covers.openlibrary.org/b/id/10433853-L.jpg,book_covers\3050_Fundamentals_of_thermodynamics.jpg,3050,"rgb(168, 174, 191)","Fundamentals of thermodynamics Richard E. Sonntag, Claus Borgnakke, Gordon J. Van Wylen technology 2001 rgb(168, 174, 191)"
"Electrical wiring, commercial","Ray C. Mullin, Robert L. Smith",1977,technology,http://covers.openlibrary.org/b/id/4379094-L.jpg,"book_covers\3051_Electrical_wiring,_commercial.jpg",3051,"rgb(241, 241, 241)","Electrical wiring, commercial Ray C. Mullin, Robert L. Smith technology 1977 rgb(241, 241, 241)"
Bibliotheca chemico-mathematica,"Henry Sotheran Ltd., H. Zeitlinger, Henry Cecil Sotheran",1921,technology,http://covers.openlibrary.org/b/id/5579185-L.jpg,book_covers\3052_Bibliotheca_chemico-mathematica.jpg,3052,"rgb(199, 188, 149)","Bibliotheca chemico-mathematica Henry Sotheran Ltd., H. Zeitlinger, Henry Cecil Sotheran technology 1921 rgb(199, 188, 149)"
Reckless,"Cornelia Funke, Lionel Wigram, Oliver Latsch, Andrew Merkin",2010,technology,http://covers.openlibrary.org/b/id/6584083-L.jpg,book_covers\3053_Reckless.jpg,3053,"rgb(63, 70, 64)","Reckless Cornelia Funke, Lionel Wigram, Oliver Latsch, Andrew Merkin technology 2010 rgb(63, 70, 64)"
Handbook of Essential Oils,"Gerhard Buchbauer, K. H. C. Başer",2009,technology,http://covers.openlibrary.org/b/id/6286152-L.jpg,book_covers\3054_Handbook_of_Essential_Oils.jpg,3054,"rgb(82, 134, 166)","Handbook of Essential Oils Gerhard Buchbauer, K. H. C. Başer technology 2009 rgb(82, 134, 166)"
The nature and properties of soils,"Nyle C. Brady, Ray R. Weil",1974,technology,http://covers.openlibrary.org/b/id/81319-L.jpg,book_covers\3055_The_nature_and_properties_of_soils.jpg,3055,"rgb(168, 175, 173)","The nature and properties of soils Nyle C. Brady, Ray R. Weil technology 1974 rgb(168, 175, 173)"
Circuiti per la microelettronica,Adel S. Sedra,1982,technology,http://covers.openlibrary.org/b/id/4028593-L.jpg,book_covers\3056_Circuiti_per_la_microelettronica.jpg,3056,"rgb(237, 237, 237)","Circuiti per la microelettronica Adel S. Sedra technology 1982 rgb(237, 237, 237)"
Modern Engineering Mathematics,Glyn James,1920,technology,http://covers.openlibrary.org/b/id/2322806-L.jpg,book_covers\3057_Modern_Engineering_Mathematics.jpg,3057,"rgb(81, 89, 132)","Modern Engineering Mathematics Glyn James technology 1920 rgb(81, 89, 132)"
Micromechatronics,"Victor Giurgiutiu, Sergey E. Lyshevski",2003,technology,http://covers.openlibrary.org/b/id/1595514-L.jpg,book_covers\3058_Micromechatronics.jpg,3058,"rgb(71, 69, 71)","Micromechatronics Victor Giurgiutiu, Sergey E. Lyshevski technology 2003 rgb(71, 69, 71)"
"The Arms of Krupp, 1587-1968",William Manchester,1968,technology,http://covers.openlibrary.org/b/id/189204-L.jpg,"book_covers\3059_The_Arms_of_Krupp,_1587-1968.jpg",3059,"rgb(125, 107, 111)","The Arms of Krupp, 1587-1968 William Manchester technology 1968 rgb(125, 107, 111)"
Understanding electric power systems,"John Casazza, Jack Casazza, Frank Delea",2003,technology,http://covers.openlibrary.org/b/id/1247059-L.jpg,book_covers\3060_Understanding_electric_power_systems.jpg,3060,"rgb(52, 39, 32)","Understanding electric power systems John Casazza, Jack Casazza, Frank Delea technology 2003 rgb(52, 39, 32)"
The Portable Chaucer,Geoffrey Chaucer,1949,technology,http://covers.openlibrary.org/b/id/95988-L.jpg,book_covers\3061_The_Portable_Chaucer.jpg,3061,"rgb(81, 70, 55)","The Portable Chaucer Geoffrey Chaucer technology 1949 rgb(81, 70, 55)"
"Modern electric, hybrid electric, and fuel cell vehicles","Mehrdad Ehsani, Yimin Gao, Ali Emadi",2004,technology,http://covers.openlibrary.org/b/id/7082430-L.jpg,"book_covers\3062_Modern_electric,_hybrid_electric,_and_fuel_cell_vehicles.jpg",3062,"rgb(133, 145, 156)","Modern electric, hybrid electric, and fuel cell vehicles Mehrdad Ehsani, Yimin Gao, Ali Emadi technology 2004 rgb(133, 145, 156)"
Moving the earth,"Nichols, Herbert L., Herbert L. Nichols, David A. Day",1955,technology,http://covers.openlibrary.org/b/id/5511600-L.jpg,book_covers\3063_Moving_the_earth.jpg,3063,"rgb(243, 243, 243)","Moving the earth Nichols, Herbert L., Herbert L. Nichols, David A. Day technology 1955 rgb(243, 243, 243)"
Chemical Reaction Engineering,Martin Schmal,2014,technology,http://covers.openlibrary.org/b/id/13239470-L.jpg,book_covers\3064_Chemical_Reaction_Engineering.jpg,3064,"rgb(134, 153, 155)","Chemical Reaction Engineering Martin Schmal technology 2014 rgb(134, 153, 155)"
The artizans' guide and everybody's assistant,"Moore, R.",1873,technology,http://covers.openlibrary.org/b/id/6024977-L.jpg,book_covers\3065_The_artizans'_guide_and_everybody's_assistant.jpg,3065,"rgb(225, 210, 175)","The artizans' guide and everybody's assistant Moore, R. technology 1873 rgb(225, 210, 175)"
Road vehicle dynamics,Georg Rill,2011,technology,http://covers.openlibrary.org/b/id/13893356-L.jpg,book_covers\3066_Road_vehicle_dynamics.jpg,3066,"rgb(67, 61, 51)","Road vehicle dynamics Georg Rill technology 2011 rgb(67, 61, 51)"
Photovoltaic systems engineering,"Roger Messenger, Roger A. Messenger, Jerry Ventre",1999,technology,http://covers.openlibrary.org/b/id/1595816-L.jpg,book_covers\3067_Photovoltaic_systems_engineering.jpg,3067,"rgb(74, 88, 54)","Photovoltaic systems engineering Roger Messenger, Roger A. Messenger, Jerry Ventre technology 1999 rgb(74, 88, 54)"
"1st Report, Session 1995-96",Rand McNally,1995,technology,http://covers.openlibrary.org/b/id/11832692-L.jpg,"book_covers\3068_1st_Report,_Session_1995-96.jpg",3068,"rgb(178, 170, 159)","1st Report, Session 1995-96 Rand McNally technology 1995 rgb(178, 170, 159)"
Engineering risk and hazard assessment,Abraham Kandel,1988,technology,http://covers.openlibrary.org/b/id/4769078-L.jpg,book_covers\3069_Engineering_risk_and_hazard_assessment.jpg,3069,"rgb(248, 248, 248)","Engineering risk and hazard assessment Abraham Kandel technology 1988 rgb(248, 248, 248)"
Statistical Mechanics of Liquids and Solutions,Roland Kjellander,2019,technology,http://covers.openlibrary.org/b/id/12807565-L.jpg,book_covers\3070_Statistical_Mechanics_of_Liquids_and_Solutions.jpg,3070,"rgb(222, 213, 212)","Statistical Mechanics of Liquids and Solutions Roland Kjellander technology 2019 rgb(222, 213, 212)"
"Advances in Business, Management and Entrepreneurship","Ratih Hurriyati, Benny Tjahjono, Ikuro Yamamoto, Agus Rahayu, Ade Gafar Abdullah",2020,technology,http://covers.openlibrary.org/b/id/13620967-L.jpg,"book_covers\3071_Advances_in_Business,_Management_and_Entrepreneurship.jpg",3071,"rgb(127, 169, 200)","Advances in Business, Management and Entrepreneurship Ratih Hurriyati, Benny Tjahjono, Ikuro Yamamoto, Agus Rahayu, Ade Gafar Abdullah technology 2020 rgb(127, 169, 200)"
Engineering Writing by Design,"Edward J. Rothwell, Michael J. Cloud",2014,technology,http://covers.openlibrary.org/b/id/12625905-L.jpg,book_covers\3072_Engineering_Writing_by_Design.jpg,3072,"rgb(212, 60, 16)","Engineering Writing by Design Edward J. Rothwell, Michael J. Cloud technology 2014 rgb(212, 60, 16)"
"Advances in Energy, Environment and Materials Science","Yeping Wang, Jianhua Zhao",2016,technology,http://covers.openlibrary.org/b/id/13850566-L.jpg,"book_covers\3073_Advances_in_Energy,_Environment_and_Materials_Science.jpg",3073,"rgb(57, 103, 174)","Advances in Energy, Environment and Materials Science Yeping Wang, Jianhua Zhao technology 2016 rgb(57, 103, 174)"
Alternating current fundamentals,"John R. Duff, Stephen L. Herman",1961,technology,http://covers.openlibrary.org/b/id/6981304-L.jpg,book_covers\3074_Alternating_current_fundamentals.jpg,3074,"rgb(19, 33, 61)","Alternating current fundamentals John R. Duff, Stephen L. Herman technology 1961 rgb(19, 33, 61)"
Communication and Computing Systems,B. M. K. Prasad,2017,technology,http://covers.openlibrary.org/b/id/14005595-L.jpg,book_covers\3075_Communication_and_Computing_Systems.jpg,3075,"rgb(114, 144, 190)","Communication and Computing Systems B. M. K. Prasad technology 2017 rgb(114, 144, 190)"
Resilient Health Care,"Erik Hollnagel, Braithwaite, Jeffrey, Sr.,  Robert L. Wears",2013,technology,http://covers.openlibrary.org/b/id/12858593-L.jpg,book_covers\3076_Resilient_Health_Care.jpg,3076,"rgb(229, 228, 227)","Resilient Health Care Erik Hollnagel, Braithwaite, Jeffrey, Sr.,  Robert L. Wears technology 2013 rgb(229, 228, 227)"
Technology and American society,"Gary S. Cross, Gary Cross, Rick Szostak",1994,technology,http://covers.openlibrary.org/b/id/92436-L.jpg,book_covers\3077_Technology_and_American_society.jpg,3077,"rgb(94, 116, 121)","Technology and American society Gary S. Cross, Gary Cross, Rick Szostak technology 1994 rgb(94, 116, 121)"
Building scientific apparatus,"Moore, John H., John H. Moore, Christopher C. Davis, Michael A. Coplan, Sandra C. Greer, Christopher Davis, Sandra Greer",1983,technology,http://covers.openlibrary.org/b/id/4606248-L.jpg,book_covers\3078_Building_scientific_apparatus.jpg,3078,"rgb(231, 94, 162)","Building scientific apparatus Moore, John H., John H. Moore, Christopher C. Davis, Michael A. Coplan, Sandra C. Greer, Christopher Davis, Sandra Greer technology 1983 rgb(231, 94, 162)"
Good style,John Kirkman,1992,technology,http://covers.openlibrary.org/b/id/1224299-L.jpg,book_covers\3079_Good_style.jpg,3079,"rgb(194, 183, 203)","Good style John Kirkman technology 1992 rgb(194, 183, 203)"
Carbon nanotubes,Arvind Agarwal,2010,technology,http://covers.openlibrary.org/b/id/9590081-L.jpg,book_covers\3080_Carbon_nanotubes.jpg,3080,"rgb(143, 160, 138)","Carbon nanotubes Arvind Agarwal technology 2010 rgb(143, 160, 138)"
Dynamic mechanical analysis,Kevin P. Menard,1999,technology,http://covers.openlibrary.org/b/id/4970209-L.jpg,book_covers\3081_Dynamic_mechanical_analysis.jpg,3081,"rgb(75, 65, 67)","Dynamic mechanical analysis Kevin P. Menard technology 1999 rgb(75, 65, 67)"
Crossing the Chasm,Geoffrey A. Moore,1991,technology,http://covers.openlibrary.org/b/id/684159-L.jpg,book_covers\3082_Crossing_the_Chasm.jpg,3082,"rgb(197, 211, 197)","Crossing the Chasm Geoffrey A. Moore technology 1991 rgb(197, 211, 197)"
Rock slope engineering,Duncan C. Wyllie,2004,technology,http://covers.openlibrary.org/b/id/1213779-L.jpg,book_covers\3083_Rock_slope_engineering.jpg,3083,"rgb(142, 156, 166)","Rock slope engineering Duncan C. Wyllie technology 2004 rgb(142, 156, 166)"
Inviting Disaster,James R. Chiles,2001,technology,http://covers.openlibrary.org/b/id/53102-L.jpg,book_covers\3084_Inviting_Disaster.jpg,3084,"rgb(177, 170, 140)","Inviting Disaster James R. Chiles technology 2001 rgb(177, 170, 140)"
Halbleiter-Schaltungstechnik,"U. Tietze, Ulrich Tietze, Christoph Schenk",1969,technology,http://covers.openlibrary.org/b/id/1192217-L.jpg,book_covers\3085_Halbleiter-Schaltungstechnik.jpg,3085,"rgb(232, 192, 105)","Halbleiter-Schaltungstechnik U. Tietze, Ulrich Tietze, Christoph Schenk technology 1969 rgb(232, 192, 105)"
Bodyspace,"Stephen Pheasant, Christine M. Haslegrave",1986,technology,http://covers.openlibrary.org/b/id/4150006-L.jpg,book_covers\3086_Bodyspace.jpg,3086,"rgb(250, 250, 250)","Bodyspace Stephen Pheasant, Christine M. Haslegrave technology 1986 rgb(250, 250, 250)"
Image and video compression for multimedia engineering,"Yun Q. Shi, Huifang Sun",1999,technology,http://covers.openlibrary.org/b/id/1596734-L.jpg,book_covers\3087_Image_and_video_compression_for_multimedia_engineering.jpg,3087,"rgb(49, 18, 18)","Image and video compression for multimedia engineering Yun Q. Shi, Huifang Sun technology 1999 rgb(49, 18, 18)"
The medium is the massage,Marshall McLuhan,1967,technology,http://covers.openlibrary.org/b/id/936722-L.jpg,book_covers\3088_The_medium_is_the_massage.jpg,3088,"rgb(57, 58, 63)","The medium is the massage Marshall McLuhan technology 1967 rgb(57, 58, 63)"
Anton Stankowski,Anton Stankowski,1985,technology,http://covers.openlibrary.org/b/id/13825603-L.jpg,book_covers\3089_Anton_Stankowski.jpg,3089,"rgb(165, 164, 166)","Anton Stankowski Anton Stankowski technology 1985 rgb(165, 164, 166)"
Concrete in hot environments,I. Soroka,1993,technology,http://covers.openlibrary.org/b/id/13256988-L.jpg,book_covers\3090_Concrete_in_hot_environments.jpg,3090,"rgb(191, 186, 166)","Concrete in hot environments I. Soroka technology 1993 rgb(191, 186, 166)"
The Art of War,孙武,1900,philosophy,http://covers.openlibrary.org/b/id/4849549-L.jpg,book_covers\3091_The_Art_of_War.jpg,3091,"rgb(28, 34, 26)","The Art of War 孙武 philosophy 1900 rgb(28, 34, 26)"
The Prince,Niccolò Machiavelli,1515,philosophy,http://covers.openlibrary.org/b/id/12726168-L.jpg,book_covers\3092_The_Prince.jpg,3092,"rgb(76, 43, 15)","The Prince Niccolò Machiavelli philosophy 1515 rgb(76, 43, 15)"
Candide,"Voltaire, William Fleming, Philip Littell, Jack Davenport",1746,philosophy,http://covers.openlibrary.org/b/id/12736044-L.jpg,book_covers\3093_Candide.jpg,3093,"rgb(75, 37, 14)","Candide Voltaire, William Fleming, Philip Littell, Jack Davenport philosophy 1746 rgb(75, 37, 14)"
πολιτεία,Πλάτων,1554,philosophy,http://covers.openlibrary.org/b/id/14418448-L.jpg,book_covers\3094_πολιτεία.jpg,3094,error_reading,πολιτεία Πλάτων philosophy 1554 error_reading
Leaves of Grass,Walt Whitman,1855,philosophy,http://covers.openlibrary.org/b/id/9000447-L.jpg,book_covers\3095_Leaves_of_Grass.jpg,3095,"rgb(132, 140, 76)","Leaves of Grass Walt Whitman philosophy 1855 rgb(132, 140, 76)"
As a man thinketh,James Allen,1902,philosophy,http://covers.openlibrary.org/b/id/6268048-L.jpg,book_covers\3096_As_a_man_thinketh.jpg,3096,"rgb(247, 247, 247)","As a man thinketh James Allen philosophy 1902 rgb(247, 247, 247)"
De rerum natura,Titus Lucretius Carus,1486,philosophy,http://covers.openlibrary.org/b/id/566208-L.jpg,book_covers\3097_De_rerum_natura.jpg,3097,"rgb(167, 157, 126)","De rerum natura Titus Lucretius Carus philosophy 1486 rgb(167, 157, 126)"
La Poetica,Aristotle,1479,philosophy,http://covers.openlibrary.org/b/id/129771-L.jpg,book_covers\3098_La_Poetica.jpg,3098,"rgb(58, 102, 168)","La Poetica Aristotle philosophy 1479 rgb(58, 102, 168)"
Walden,Henry David Thoreau,1854,philosophy,http://covers.openlibrary.org/b/id/11248037-L.jpg,book_covers\3099_Walden.jpg,3099,"rgb(144, 143, 137)","Walden Henry David Thoreau philosophy 1854 rgb(144, 143, 137)"
